LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1176,Jan,6,15:53:55,combo,ftpd,25642,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1177,Jan,6,15:53:55,combo,ftpd,25646,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1178,Jan,6,15:53:55,combo,ftpd,25656,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1179,Jan,6,15:53:55,combo,ftpd,25658,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1180,Jan,6,15:53:55,combo,ftpd,25643,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1181,Jan,6,15:53:55,combo,ftpd,25644,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1182,Jan,6,15:53:55,combo,ftpd,25654,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1183,Jan,6,15:53:55,combo,ftpd,25653,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:53:55 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1184,Jan,6,15:54:04,combo,ftpd,25660,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1185,Jan,6,15:54:04,combo,ftpd,25661,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1186,Jan,6,15:54:04,combo,ftpd,25662,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1187,Jan,6,15:54:04,combo,ftpd,25663,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1188,Jan,6,15:54:04,combo,ftpd,25664,connection from 84.139.180.196 (p548BB4C4.dip0.t-ipconnect.de) at Fri Jan  6 15:54:04 2006,E124,connection from <*> (<*>) at <*>:<*>:<*>
1189,Jan,7,4:02:31,combo,su(pam_unix),26996,session opened for user cyrus by (uid=0),E94,session opened for user <*> by (uid=<*>)
1190,Jan,7,4:02:32,combo,su(pam_unix),26996,session closed for user cyrus,E95,session closed for user <*>
1191,Jan,7,4:02:36,combo,logrotate,,ALERT exited abnormally with [1],E127,ALERT exited abnormally with [1]
1192,Jan,7,4:08:32,combo,su(pam_unix),28236,session opened for user news by (uid=0),E94,session opened for user <*> by (uid=<*>)
1193,Jan,7,4:08:32,combo,su(pam_unix),28236,session closed for user news,E95,session closed for user <*>
1194,Jan,7,4:55:29,combo,snmpd,2310,Received SNMP packet(s) from 62.193.6.2,E133,Received SNMP packet(s) from <*>
1195,Jan,7,15:45:10,combo,sshd(pam_unix),29228,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1196,Jan,7,15:45:10,combo,sshd(pam_unix),29226,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1197,Jan,7,15:45:10,combo,sshd(pam_unix),29221,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1198,Jan,7,15:45:10,combo,sshd(pam_unix),29222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1199,Jan,7,15:45:11,combo,sshd(pam_unix),29220,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1200,Jan,7,15:45:11,combo,sshd(pam_unix),29229,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1201,Jan,7,15:45:11,combo,sshd(pam_unix),29225,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1202,Jan,7,15:45:11,combo,sshd(pam_unix),29227,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1203,Jan,7,15:45:13,combo,sshd(pam_unix),29223,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1204,Jan,7,15:45:13,combo,sshd(pam_unix),29224,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.71.234.22  user=test,E128,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>   user=<*>
1205,Jan,8,4:05:44,combo,su(pam_unix),30587,session opened for user cyrus by (uid=0),E94,session opened for user <*> by (uid=<*>)
1206,Jan,8,4:05:44,combo,su(pam_unix),30587,session closed for user cyrus,E95,session closed for user <*>
1207,Jan,8,4:05:46,combo,cups,,cupsd shutdown succeeded,E108,<*> shutdown succeeded
1208,Jan,8,4:05:51,combo,cups,,cupsd startup succeeded,E2,<*> startup succeeded
1209,Jan,8,4:05:57,combo,syslogd 1.4.1,,restart.,E1,restart.
1210,Jan,26,12:22:27,combo,cups,,cupsd startup succeeded,E2,<*> startup succeeded
1211,Jan,26,12:22:27,combo,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,E190,EXT3-fs: mounted filesystem with ordered data mode.
1212,Jan,26,12:22:27,combo,kernel,,"SELinux: initialized (dev hda1, type ext3), uses xattr",E191,"SELinux: initialized (dev hda1, type ext3), uses xattr"
1213,Jan,26,12:22:27,combo,kernel,,"SELinux: initialized (dev , type tmpfs), uses transition SIDs",E192,"SELinux: initialized (dev , type tmpfs), uses transition SIDs"
1214,Jan,26,12:22:28,combo,sshd,,succeeded,E91,succeeded
1215,Jan,26,12:22:28,combo,xinetd,,xinetd startup succeeded,E2,<*> startup succeeded
1216,Jan,26,12:22:29,combo,kernel,,IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>,E193,IA-32 Microcode Update Driver: v<*>.<*> <tigran@veritas.com>
1217,Jan,26,12:22:29,combo,kernel,,microcode: CPU0 already at revision 0x8 (current=0x8),E194,microcode: CPU0 already at revision <*> (current=<*>)
1218,Jan,26,12:22:29,combo,kernel,,microcode: No suitable data for cpu 0,E199,microcode: No suitable data for cpu <*>
1219,Jan,26,12:22:30,combo,sendmail,,sendmail startup succeeded,E2,<*> startup succeeded
1220,Jan,26,12:22:30,combo,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",E186,"parport0: PC-style at <*> (<*>) [PCSPP,TRISTATE,EPP]"
1221,Jan,26,12:22:30,combo,kernel,,parport0: irq 7 detected,E159,parport0: irq <*> detected
1222,Jan,26,12:22:30,combo,sendmail,,sm-client startup succeeded,E2,<*> startup succeeded
1223,Jan,26,12:22:32,combo,udev,2053,creating device node '/udev/lp0',E92,creating device node '/udev/<*>'
1224,Jan,26,12:22:35,combo,kernel,,SCSI subsystem initialized,E197,SCSI subsystem initialized
1225,Jan,26,12:22:36,combo,kernel,,inserting floppy driver for 2.6.5-1.358,E196,inserting floppy driver for <*>.<*>.<*>-<*>.<*>
1226,Jan,26,12:22:36,combo,kernel,,Floppy drive(s): fd0 is 1.44M,E200,Floppy drive(s): fd0 is <*>M
1227,Jan,26,12:22:37,combo,kernel,,FDC 0 is a National Semiconductor PC87306,E182,FDC <*> is a National Semiconductor PC87306
1228,Jan,26,12:22:38,combo,kernel,,PCI: Found IRQ 5 for device 0000:01:0c.0,E181,PCI: Found IRQ <*> for device <*>:<*>:<*>.<*>
1229,Jan,26,12:22:39,combo,kernel,,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,E183,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
1230,Jan,26,12:22:39,combo,kernel,,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,E195,<*>:<*>:<*>.<*>: 3Com PCI 3c905C Tornado at <*>. Vers LK<*>.<*>.<*>
1231,Jan,26,12:22:40,combo,xinetd,2013,No such internal service: services/stream - DISABLING,E148,No such internal service: services/stream - DISABLING
1232,Jan,26,12:22:41,combo,kernel,,ip_tables: (C) 2000-2002 Netfilter core team,E173,ip_tables: (C) <*>-<*> Netfilter core team
1233,Jan,26,12:22:41,combo,xinetd,2013,bind failed (Address already in use (errno = 98)). service = telnet,E169,bind failed (Address already in use (errno = <*>)). service = telnet
1234,Jan,26,12:22:41,combo,xinetd,2013,Service telnet failed to start and is deactivated.,E147,Service telnet failed to start and is deactivated.
1235,Jan,26,12:22:41,combo,xinetd,2013,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E170,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
1236,Jan,26,12:22:42,combo,xinetd,2013,Started working: 30 available services,E146,Started working: <*> available services
1237,Jan,26,12:22:42,combo,spamassassin,,spamd startup succeeded,E2,<*> startup succeeded
1238,Jan,26,12:22:42,combo,kernel,,PCI: Found IRQ 5 for device 0000:01:0c.0,E181,PCI: Found IRQ <*> for device <*>:<*>:<*>.<*>
1239,Jan,26,12:22:42,combo,kernel,,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,E183,3c59x: Donald Becker and others. www.scyld.com/network/vortex.html
1240,Jan,26,12:22:42,combo,privoxy,,Jan 26 12:22:42 Privoxy(-150327168) Info: loading configuration file '/etc/privoxy/config':,E180,<*> Privoxy(<*>) Info: loading configuration file '/etc/privoxy/config':
1241,Jan,26,12:22:43,combo,kernel,,0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,E195,<*>:<*>:<*>.<*>: 3Com PCI 3c905C Tornado at <*>. Vers LK<*>.<*>.<*>
1242,Jan,26,12:22:43,combo,kernel,,ip_tables: (C) 2000-2002 Netfilter core team,E173,ip_tables: (C) <*>-<*> Netfilter core team
1243,Jan,26,12:22:43,combo,kernel,,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,E175,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
1244,Jan,26,12:22:43,combo,kernel,,"SELinux: initialized (dev , type rpc_pipefs), uses genfs_contexts",E174,"SELinux: initialized (dev , type rpc_pipefs), uses genfs_contexts"
1245,Jan,26,12:22:43,combo,kernel,,Bluetooth: Core ver 2.4,E81,Bluetooth: Core ver <*>.<*>
1246,Jan,26,12:22:43,combo,kernel,,NET: Registered protocol family 31,E46,NET: Registered protocol family <*>
1247,Jan,26,12:22:43,combo,kernel,,Bluetooth: HCI device and connection manager initialized,E82,Bluetooth: HCI device and connection manager initialized
1248,Jan,26,12:22:43,combo,kernel,,Bluetooth: HCI socket layer initialized,E83,Bluetooth: HCI socket layer initialized
1249,Jan,26,12:22:43,combo,kernel,,Bluetooth: L2CAP ver 2.1,E84,Bluetooth: L2CAP ver <*>.<*>
1250,Jan,26,12:22:43,combo,kernel,,Bluetooth: L2CAP socket layer initialized,E85,Bluetooth: L2CAP socket layer initialized
1251,Jan,26,12:22:43,combo,kernel,,Bluetooth: RFCOMM ver 1.2,E86,Bluetooth: RFCOMM ver <*>.<*>
1252,Jan,26,12:22:43,combo,kernel,,Bluetooth: RFCOMM socket layer initialized,E87,Bluetooth: RFCOMM socket layer initialized
1253,Jan,26,12:22:43,combo,kernel,,Bluetooth: RFCOMM TTY layer initialized,E88,Bluetooth: RFCOMM TTY layer initialized
1254,Jan,26,12:22:43,combo,privoxy,,privoxy startup succeeded,E2,<*> startup succeeded
1255,Jan,26,12:22:44,combo,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",E186,"parport0: PC-style at <*> (<*>) [PCSPP,TRISTATE,EPP]"
1256,Jan,26,12:22:44,combo,kernel,,parport0: irq 7 detected,E159,parport0: irq <*> detected
1257,Jan,26,12:22:44,combo,kernel,,lp0: using parport0 (polling).,E89,lp0: using parport0 (polling).
1258,Jan,26,12:22:44,combo,kernel,,lp0: console ready,E90,lp0: console ready
1259,Jan,26,12:22:44,combo,gpm,2080,*** info [startup.c(95)]:,E93,*** info [<*>(<*>)]:
1260,Jan,26,12:22:44,combo,gpm,2080,Started gpm successfully. Entered daemon mode.,E149,Started gpm successfully. Entered daemon mode.
1261,Jan,26,12:22:44,combo,gpm,2080,*** info [mice.c(1766)]:,E93,*** info [<*>(<*>)]:
1262,Jan,26,12:22:44,combo,gpm,2080,imps2: Auto-detected intellimouse PS/2,E156,imps2: Auto-detected intellimouse PS/2
1263,Jan,26,12:22:44,combo,gpm,,gpm startup succeeded,E2,<*> startup succeeded
1264,Jan,26,12:22:44,combo,PAM-rootok,2089,"pam_check_access failed, user does not have proper access: system_u:system_r:kernel_t",E184,"pam_check_access failed, user does not have proper access: system_u:system_r:kernel_t"
1265,Jan,26,12:22:45,combo,su(pam_unix),2089,session opened for user htt by (uid=0),E94,session opened for user <*> by (uid=<*>)
1266,Jan,26,12:22:45,combo,su(pam_unix),2089,session closed for user htt,E95,session closed for user <*>
1267,Jan,26,12:22:45,combo,IIim,,htt startup succeeded,E2,<*> startup succeeded
1268,Jan,26,12:22:47,combo,htt_server,2092,started.,E96,started.
1269,Jan,26,12:22:48,combo,canna,,succeeded,E91,succeeded
1270,Jan,26,12:22:48,combo,crond,,crond startup succeeded,E2,<*> startup succeeded
1271,Jan,26,12:22:50,combo,xfs,,xfs startup succeeded,E2,<*> startup succeeded
1272,Jan,26,12:22:50,combo,anacron,,anacron startup succeeded,E2,<*> startup succeeded
1273,Jan,26,12:22:51,combo,atd,,atd startup succeeded,E2,<*> startup succeeded
1274,Jan,26,12:22:51,combo,readahead,,Starting background readahead:,E97,Starting background readahead:
1275,Jan,26,12:22:51,combo,rc,,Starting readahead:  succeeded,E98,Starting readahead:  succeeded
1276,Jan,26,12:22:52,combo,messagebus,,messagebus startup succeeded,E2,<*> startup succeeded
1277,Jan,26,12:23:07,combo,httpd,,httpd startup succeeded,E2,<*> startup succeeded
1278,Jan,26,12:23:10,combo,squid,2273,Squid Parent: child process 2275 started,E144,Squid Parent: child process <*> started
1279,Jan,26,17:23:17,combo,named,2288,starting BIND 9.2.3 -u named -t /var/named/chroot,E166,starting BIND <*>.<*>.<*> -u named -t /var/named/chroot
1280,Jan,26,17:23:17,combo,named,2288,using 1 CPU,E99,using <*> CPU
1281,Jan,26,12:23:17,combo,named,,named startup succeeded,E2,<*> startup succeeded
1282,Jan,26,17:23:18,combo,named,2288,loading configuration from '/etc/named.conf',E100,loading configuration from '/etc/named.conf'
1283,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface lo, 127.0.0.1#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1284,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0, 63.126.79.67#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1285,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:1, 63.126.79.69#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1286,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:2, 63.126.79.70#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1287,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:3, 63.126.79.71#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1288,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:4, 63.126.79.72#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1289,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:5, 63.126.79.73#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1290,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:6, 63.126.79.75#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1291,Jan,26,17:23:18,combo,named,2288,"listening on IPv4 interface eth0:7, 63.126.79.80#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1292,Jan,26,17:23:19,combo,named,2288,"listening on IPv4 interface eth0:8, 63.126.79.81#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1293,Jan,26,17:23:20,combo,named,2288,"listening on IPv4 interface eth0:9, 63.126.79.82#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1294,Jan,26,12:23:20,combo,snmpd,,snmpd startup succeeded,E2,<*> startup succeeded
1295,Jan,26,17:23:21,combo,named,2288,"listening on IPv4 interface eth0:10, 63.126.79.83#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1296,Jan,26,17:23:21,combo,named,2288,"listening on IPv4 interface eth0:11, 63.126.79.84#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1297,Jan,26,17:23:22,combo,named,2288,"listening on IPv4 interface eth0:12, 63.126.79.85#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1298,Jan,26,12:23:22,combo,snmpd,2300,NET-SNMP version 5.1.1,E143,NET-SNMP version <*>.<*>.<*>
1299,Jan,26,12:23:22,combo,ntpd,2309,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),E176,ntpd <*>.<*>.<*>@<*>.<*>-r Thu Mar <*> <*>:<*>:<*> EST <*> (<*>)
1300,Jan,26,12:23:22,combo,ntpd,,ntpd startup succeeded,E2,<*> startup succeeded
1301,Jan,26,17:23:22,combo,named,2288,"listening on IPv4 interface eth0:13, 63.126.79.87#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1302,Jan,26,17:23:24,combo,named,2288,"listening on IPv4 interface eth0:14, 63.126.79.89#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1303,Jan,26,17:23:25,combo,named,2288,"listening on IPv4 interface eth0:15, 63.126.79.90#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1304,Jan,26,12:23:25,combo,ntpd,2309,precision = 2.000 usec,E139,precision = <*>.<*> usec
1305,Jan,26,17:23:26,combo,named,2288,"listening on IPv4 interface eth0:16, 63.126.79.95#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1306,Jan,26,12:23:26,combo,ntpd,2309,kernel time sync status 0040,E102,kernel time sync status <*>
1307,Jan,26,17:23:26,combo,named,2288,"listening on IPv4 interface eth0:17, 63.126.79.100#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1308,Jan,26,17:23:27,combo,named,2288,"listening on IPv4 interface eth0:18, 63.126.79.105#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1309,Jan,26,12:23:27,combo,ntpd,2309,frequency initialized 0.000 PPM from /var/lib/ntp/drift,E171,frequency initialized <*>.<*> PPM from /var/lib/ntp/drif
1310,Jan,26,17:23:27,combo,named,2288,"listening on IPv4 interface eth0:19, 63.126.79.110#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1311,Jan,26,17:23:28,combo,named,2288,"listening on IPv4 interface eth0:20, 63.126.79.115#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1312,Jan,26,12:23:28,combo,ntpd,2309,"configure: keyword ""authenticate"" unknown, line ignored",E138,"configure: keyword ""authenticate"" unknown, line ignored"
1313,Jan,26,17:23:28,combo,named,2288,"listening on IPv4 interface eth0:21, 63.126.79.120#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1314,Jan,26,12:23:28,combo,mysqld,,Starting MySQL:  succeeded,E137,Starting MySQL:  succeeded
1315,Jan,26,17:23:28,combo,named,2288,"listening on IPv4 interface eth0:22, 63.126.79.125#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
1316,Jan,26,12:23:29,combo,rsyncd,2373,"rsyncd version 2.6.2 starting, listening on port 873",E105,"rsyncd version <*>.<*>.<*> starting, listening on port <*>"
1317,Jan,26,17:23:29,combo,named,2288,couldn't add command channel 127.0.0.1#953: not found,E103,couldn't add command channel <*>: not found
1318,Jan,26,17:23:29,combo,named,2288,couldn't add command channel ::1#953: not found,E103,couldn't add command channel <*>: not found
1319,Jan,26,17:23:30,combo,named,2288,running,E104,running
1320,Jan,26,12:23:30,combo,mdmonitor,,mdadm succeeded,E106,<*> succeeded
1321,Jan,26,12:23:31,combo,mdmpd,,mdmpd failed,E125,<*> failed
1322,Jan,26,12:23:33,combo,udev,2496,creating device node '/udev/vcsa5',E92,creating device node '/udev/<*>'
1323,Jan,26,12:23:33,combo,udev,2432,creating device node '/udev/vcs5',E92,creating device node '/udev/<*>'
1324,Jan,26,12:23:34,combo,udev,2586,creating device node '/udev/vcs4',E92,creating device node '/udev/<*>'
1325,Jan,26,12:23:34,combo,udev,2587,creating device node '/udev/vcs3',E92,creating device node '/udev/<*>'
1326,Jan,26,12:23:34,combo,udev,2588,creating device node '/udev/vcsa4',E92,creating device node '/udev/<*>'
1327,Jan,26,12:23:34,combo,udev,2584,creating device node '/udev/vcs6',E92,creating device node '/udev/<*>'
1328,Jan,26,12:23:34,combo,udev,2585,creating device node '/udev/vcsa6',E92,creating device node '/udev/<*>'
1329,Jan,26,12:23:34,combo,udev,2606,creating device node '/udev/vcs1',E92,creating device node '/udev/<*>'
1330,Jan,26,12:23:34,combo,udev,2423,removing device node '/udev/vcs8',E126,removing device node '/udev/<*>'
1331,Jan,26,12:23:34,combo,udev,2424,removing device node '/udev/vcsa8',E126,removing device node '/udev/<*>'
1332,Jan,26,12:23:34,combo,udev,2631,creating device node '/udev/vcsa1',E92,creating device node '/udev/<*>'
1333,Jan,26,12:23:35,combo,udev,2589,creating device node '/udev/vcsa3',E92,creating device node '/udev/<*>'
1334,Jan,26,12:23:35,combo,udev,2590,creating device node '/udev/vcs2',E92,creating device node '/udev/<*>'
1335,Jan,26,12:23:35,combo,udev,2630,creating device node '/udev/vcsa2',E92,creating device node '/udev/<*>'
1336,Jan,26,12:23:36,combo,udev,2682,removing device node '/udev/vcsa5',E126,removing device node '/udev/<*>'
1337,Jan,26,12:23:36,combo,udev,2693,removing device node '/udev/vcs5',E126,removing device node '/udev/<*>'
1338,Jan,26,12:23:37,combo,udev,2703,removing device node '/udev/vcs4',E126,removing device node '/udev/<*>'
1339,Jan,26,12:23:38,combo,udev,2720,removing device node '/udev/vcs3',E126,removing device node '/udev/<*>'
1340,Jan,26,12:23:38,combo,udev,2729,removing device node '/udev/vcsa4',E126,removing device node '/udev/<*>'
1341,Jan,26,12:23:39,combo,udev,2738,removing device node '/udev/vcs6',E126,removing device node '/udev/<*>'
1342,Jan,26,12:23:40,combo,udev,2747,removing device node '/udev/vcsa6',E126,removing device node '/udev/<*>'
1343,Jan,26,12:23:40,combo,udev,2756,removing device node '/udev/vcs1',E126,removing device node '/udev/<*>'
1344,Jan,26,12:23:42,combo,udev,2765,removing device node '/udev/vcsa1',E126,removing device node '/udev/<*>'
1345,Jan,26,12:23:42,combo,udev,2774,removing device node '/udev/vcsa3',E126,removing device node '/udev/<*>'
1346,Jan,26,12:23:43,combo,udev,2783,removing device node '/udev/vcs2',E126,removing device node '/udev/<*>'
1347,Jan,26,12:23:43,combo,udev,2793,removing device node '/udev/vcsa2',E126,removing device node '/udev/<*>'
1348,Jan,26,12:23:44,combo,udev,2799,creating device node '/udev/vcsa5',E92,creating device node '/udev/<*>'
1349,Jan,26,12:23:44,combo,udev,2801,creating device node '/udev/vcs5',E92,creating device node '/udev/<*>'
1350,Jan,26,12:23:45,combo,udev,2802,creating device node '/udev/vcs4',E92,creating device node '/udev/<*>'
1351,Jan,26,12:23:45,combo,udev,2804,creating device node '/udev/vcs3',E92,creating device node '/udev/<*>'
1352,Jan,26,12:23:45,combo,udev,2805,creating device node '/udev/vcsa4',E92,creating device node '/udev/<*>'
1353,Jan,26,12:23:46,combo,udev,2807,creating device node '/udev/vcs6',E92,creating device node '/udev/<*>'
1354,Jan,26,12:23:46,combo,udev,2823,creating device node '/udev/vcsa6',E92,creating device node '/udev/<*>'
1355,Jan,26,12:23:46,combo,udev,2824,creating device node '/udev/vcs1',E92,creating device node '/udev/<*>'
1356,Jan,26,12:23:46,combo,udev,2825,creating device node '/udev/vcsa1',E92,creating device node '/udev/<*>'
1357,Jan,26,12:23:46,combo,udev,2826,creating device node '/udev/vcsa3',E92,creating device node '/udev/<*>'
1358,Jan,26,12:23:47,combo,udev,2827,creating device node '/udev/vcs2',E92,creating device node '/udev/<*>'
1359,Jan,26,12:23:47,combo,udev,2828,creating device node '/udev/vcsa2',E92,creating device node '/udev/<*>'
1360,Jan,26,12:23:47,combo,udev,2814,creating device node '/udev/vcs7',E92,creating device node '/udev/<*>'
1361,Jan,26,12:23:47,combo,udev,2821,creating device node '/udev/vcsa7',E92,creating device node '/udev/<*>'
1362,Jan,26,12:23:50,combo,xinetd,2013,file descriptor of service comsat has been closed,E163,file descriptor of service comsat has been closed
1363,Jan,26,12:23:57,combo,udev,2905,removing device node '/udev/vcs7',E126,removing device node '/udev/<*>'
1364,Jan,26,12:23:57,combo,udev,2914,removing device node '/udev/vcsa7',E126,removing device node '/udev/<*>'
1365,Jan,26,12:23:58,combo,xinetd,2013,select reported EBADF but no bad file descriptors were found,E164,select reported EBADF but no bad file descriptors were found
1366,Jan,26,12:23:59,combo,udev,2920,creating device node '/udev/vcs7',E92,creating device node '/udev/<*>'
1367,Jan,26,12:23:59,combo,udev,2921,creating device node '/udev/vcsa7',E92,creating device node '/udev/<*>'
1368,Jan,26,12:26:42,combo,ntpd,2309,"synchronized to LOCAL(0), stratum=10",E185,"synchronized to LOCAL(<*>), stratum=<*>"
1369,Jan,26,12:26:42,combo,ntpd,2309,kernel time sync disabled 0041,E122,kernel time sync disabled <*>
1370,Jan,26,12:27:48,combo,ntpd,2309,kernel time sync enabled 0001,E123,kernel time sync enabled <*>
1371,Jan,26,12:53:13,combo,sshd(pam_unix),3128,session opened for user root by (uid=0),E94,session opened for user <*> by (uid=<*>)
1372,Jan,26,12:55:20,combo,sendmail,,sendmail shutdown succeeded,E108,<*> shutdown succeeded
1373,Jan,26,12:55:20,combo,sendmail,,sm-client shutdown succeeded,E108,<*> shutdown succeeded
